ANO_ARQUIVO;TEXTO_NORMALIZADO;Ano;MÇ¦s;Empresa;Categoria;Origem;EspÇ¸cie;Desdobramento 1;Desdobramento 2;Desdobramento 3;Tipo de receita;Desdobramento interno 1;Desdobramento interno 2;Desdobramento interno 3;Desdobramento interno 4;Indicador de parcelamento;Indicador de deduÇõÇo;Desdobramento interno 5;Previsto;Arrecadado
2026;2026 | 3 | AGONCIA REG. DE SERV. PEBLICOS DE SCO PAULO | 1 - RECEITAS CORRENTES | 9 - OUTRAS RECEITAS CORRENTES | 1 - MULTAS ADMINISTRATIVAS CONTRATUAIS E JUDICIAIS | 1 - MULTAS ADMINISTRATIVAS CONTRATUAIS E JUDICIAIS | 01 - MULTAS PREVISTAS EM LEGISLACO ESPECOFICA | 0 - MULTAS PREVISTAS EM LEGISLACO ESPECOFICA | 1 - PRINCIPAL | 02 - DEMAIS MULTAS PREVISTAS EM LEGISLACO ESPECOFICA | 16 - MULTAS DE POSTURAS MUNICIPAIS - SP REGULA | 000 - MULTAS DE POSTURAS MUNICIPAIS - SP REGULA | 000 - MULTAS DE POSTURAS MUNICIPAIS - SP REGULA | 11 - INTEGRAL | 01 - TOTAL | 000 - TOTAL | 4050779.00 | .00;2026;3;AGÒNCIA REG. DE SERV. PéBLICOS DE SÇO PAULO;1 - RECEITAS CORRENTES;9 - OUTRAS RECEITAS CORRENTES;1 - MULTAS ADMINISTRATIVAS CONTRATUAIS E JUDICIAIS;1 - MULTAS ADMINISTRATIVAS CONTRATUAIS E JUDICIAIS;01 - MULTAS PREVISTAS EM LEGISLAÇO ESPECÖFICA;0 - MULTAS PREVISTAS EM LEGISLAÇO ESPECÖFICA;1 - Principal;02 - DEMAIS MULTAS PREVISTAS EM LEGISLAÇO ESPECÖFICA;16 - MULTAS DE POSTURAS MUNICIPAIS - SP REGULA;000 - MULTAS DE POSTURAS MUNICIPAIS - SP REGULA;000 - MULTAS DE POSTURAS MUNICIPAIS - SP REGULA;11 - Integral;01 - Total;000 - Total;4050779.00;.00
2026;2026 | 3 | FUNDO MUNICIPAL DE HABITAO - COHAB | 1 - RECEITAS CORRENTES | 3 - RECEITA PATRIMONIAL | 2 - VALORES MOBILIRIOS | 1 - JUROS E CORREAES MONETRIAS | 05 - JUROS DE TOTULOS DE RENDA | 0 - JUROS DE TOTULOS DE RENDA | 1 - PRINCIPAL | 01 - FUNDOS DE INVESTIMENTOS E APLICAAES EM COTAS - RENDA FIXA | 09 - TESOURO MUNICIPAL - RECURSOS VINCULADOS | 023 - FUNDO MUNICIPAL DE HABITACO - COHAB | 001 - OUTORGA ONEROSA LEI 13.558/2003 ALTERADA PELA LEI 13.876/2004 | 11 - INTEGRAL | 01 - TOTAL | 000 - TOTAL | 1200.00 | .00;2026;3;Fundo Municipal de HabitaÆo - COHAB;1 - RECEITAS CORRENTES;3 - RECEITA PATRIMONIAL;2 - VALORES MOBILIµRIOS;1 - JUROS E CORREåES MONETµRIAS;05 - JUROS DE TÖTULOS DE RENDA;0 - JUROS DE TÖTULOS DE RENDA;1 - Principal;01 - FUNDOS DE INVESTIMENTOS E APLICAåES EM COTAS - RENDA FIXA;09 - TESOURO MUNICIPAL - RECURSOS VINCULADOS;023 - FUNDO MUNICIPAL DE HABITAÇO - COHAB;001 - OUTORGA ONEROSA LEI 13.558/2003 ALTERADA PELA LEI 13.876/2004;11 - Integral;01 - Total;000 - Total;1200.00;.00
2026;2026 | 3 | FUNDO MUNICIPAL DE HABITAO - COHAB | 2 - RECEITAS DE CAPITAL | 9 - OUTRAS RECEITAS DE CAPITAL | 9 - DEMAIS RECEITAS DE CAPITAL | 9 - DEMAIS RECEITAS DE CAPITAL | 99 - OUTRAS RECEITAS DE CAPITAL | 0 - OUTRAS RECEITAS DE CAPITAL | 1 - PRINCIPAL | 01 - DEMAIS RECEITAS DE CAPITAL - PRINCIPAL | 12 - OUTORGA ONEROSA - LEI DE ANISTIA | 000 - OUTORGA ONEROSA - LEI DE ANISTIA | 000 - OUTORGA ONEROSA - LEI DE ANISTIA | 11 - INTEGRAL | 01 - TOTAL | 000 - TOTAL | 1000.00 | .00;2026;3;Fundo Municipal de HabitaÆo - COHAB;2 - RECEITAS DE CAPITAL;9 - OUTRAS RECEITAS DE CAPITAL;9 - DEMAIS RECEITAS DE CAPITAL;9 - DEMAIS RECEITAS DE CAPITAL;99 - OUTRAS RECEITAS DE CAPITAL;0 - OUTRAS RECEITAS DE CAPITAL;1 - Principal;01 - DEMAIS RECEITAS DE CAPITAL - PRINCIPAL;12 - OUTORGA ONEROSA - LEI DE ANISTIA;000 - OUTORGA ONEROSA - LEI DE ANISTIA;000 - OUTORGA ONEROSA - LEI DE ANISTIA;11 - Integral;01 - Total;000 - Total;1000.00;.00
2026;2026 | 3 | PREFEITURA DO MUNICOPIO DE SCO PAULO | 1 - RECEITAS CORRENTES | 3 - RECEITA PATRIMONIAL | 2 - VALORES MOBILIRIOS | 1 - JUROS E CORREAES MONETRIAS | 05 - JUROS DE TOTULOS DE RENDA | 0 - JUROS DE TOTULOS DE RENDA | 1 - PRINCIPAL | 01 - FUNDOS DE INVESTIMENTOS E APLICAAES EM COTAS - RENDA FIXA | 09 - TESOURO MUNICIPAL - RECURSOS VINCULADOS | 032 - SECRETARIA MUNICIPAL DE URBANISMO E LICENCIAMENTO | 009 - OPERACO URBANA FARIA LIMA - OUTORGA HIS | 11 - INTEGRAL | 01 - TOTAL | 000 - TOTAL | 5520000.00 | 613985.94;2026;3;PREFEITURA DO MUNICÖPIO DE SÇO PAULO;1 - RECEITAS CORRENTES;3 - RECEITA PATRIMONIAL;2 - VALORES MOBILIµRIOS;1 - JUROS E CORREåES MONETµRIAS;05 - JUROS DE TÖTULOS DE RENDA;0 - JUROS DE TÖTULOS DE RENDA;1 - Principal;01 - FUNDOS DE INVESTIMENTOS E APLICAåES EM COTAS - RENDA FIXA;09 - TESOURO MUNICIPAL - RECURSOS VINCULADOS;032 - SECRETARIA MUNICIPAL DE URBANISMO E LICENCIAMENTO;009 - OPERAÇO URBANA FARIA LIMA - OUTORGA HIS;11 - Integral;01 - Total;000 - Total;5520000.00;613985.94
2026;2026 | 3 | PREFEITURA DO MUNICOPIO DE SCO PAULO | 1 - RECEITAS CORRENTES | 3 - RECEITA PATRIMONIAL | 2 - VALORES MOBILIRIOS | 1 - JUROS E CORREAES MONETRIAS | 05 - JUROS DE TOTULOS DE RENDA | 0 - JUROS DE TOTULOS DE RENDA | 1 - PRINCIPAL | 01 - FUNDOS DE INVESTIMENTOS E APLICAAES EM COTAS - RENDA FIXA | 09 - TESOURO MUNICIPAL - RECURSOS VINCULADOS | 032 - SECRETARIA MUNICIPAL DE URBANISMO E LICENCIAMENTO | 011 - OPERACO URBANA FARIA LIMA - OUTORGA | 11 - INTEGRAL | 01 - TOTAL | 000 - TOTAL | 10800000.00 | 1213140.08;2026;3;PREFEITURA DO MUNICÖPIO DE SÇO PAULO;1 - RECEITAS CORRENTES;3 - RECEITA PATRIMONIAL;2 - VALORES MOBILIµRIOS;1 - JUROS E CORREåES MONETµRIAS;05 - JUROS DE TÖTULOS DE RENDA;0 - JUROS DE TÖTULOS DE RENDA;1 - Principal;01 - FUNDOS DE INVESTIMENTOS E APLICAåES EM COTAS - RENDA FIXA;09 - TESOURO MUNICIPAL - RECURSOS VINCULADOS;032 - SECRETARIA MUNICIPAL DE URBANISMO E LICENCIAMENTO;011 - OPERAÇO URBANA FARIA LIMA - OUTORGA;11 - Integral;01 - Total;000 - Total;10800000.00;1213140.08
2026;2026 | 3 | PREFEITURA DO MUNICOPIO DE SCO PAULO | 1 - RECEITAS CORRENTES | 3 - RECEITA PATRIMONIAL | 2 - VALORES MOBILIRIOS | 1 - JUROS E CORREAES MONETRIAS | 05 - JUROS DE TOTULOS DE RENDA | 0 - JUROS DE TOTULOS DE RENDA | 1 - PRINCIPAL | 01 - FUNDOS DE INVESTIMENTOS E APLICAAES EM COTAS - RENDA FIXA | 09 - TESOURO MUNICIPAL - RECURSOS VINCULADOS | 032 - SECRETARIA MUNICIPAL DE URBANISMO E LICENCIAMENTO | 013 - FUNDO ESPECIAL OPERACO URBANA GUA BRANCA - FEAB - OUTORGA | 11 - INTEGRAL | 01 - TOTAL | 000 - TOTAL | 108000000.00 | 13753173.85;2026;3;PREFEITURA DO MUNICÖPIO DE SÇO PAULO;1 - RECEITAS CORRENTES;3 - RECEITA PATRIMONIAL;2 - VALORES MOBILIµRIOS;1 - JUROS E CORREåES MONETµRIAS;05 - JUROS DE TÖTULOS DE RENDA;0 - JUROS DE TÖTULOS DE RENDA;1 - Principal;01 - FUNDOS DE INVESTIMENTOS E APLICAåES EM COTAS - RENDA FIXA;09 - TESOURO MUNICIPAL - RECURSOS VINCULADOS;032 - SECRETARIA MUNICIPAL DE URBANISMO E LICENCIAMENTO;013 - FUNDO ESPECIAL OPERAÇO URBANA µGUA BRANCA - FEAB - OUTORGA;11 - Integral;01 - Total;000 - Total;108000000.00;13753173.85
2026;2026 | 3 | PREFEITURA DO MUNICOPIO DE SCO PAULO | 1 - RECEITAS CORRENTES | 3 - RECEITA PATRIMONIAL | 2 - VALORES MOBILIRIOS | 1 - JUROS E CORREAES MONETRIAS | 05 - JUROS DE TOTULOS DE RENDA | 0 - JUROS DE TOTULOS DE RENDA | 1 - PRINCIPAL | 01 - FUNDOS DE INVESTIMENTOS E APLICAAES EM COTAS - RENDA FIXA | 09 - TESOURO MUNICIPAL - RECURSOS VINCULADOS | 032 - SECRETARIA MUNICIPAL DE URBANISMO E LICENCIAMENTO | 014 - FUNDO ESPECIAL OPERACO URBANA GUA BRANCA - FEAB - OUTORGA - HIS | 11 - INTEGRAL | 01 - TOTAL | 000 - TOTAL | 36000.00 | 4960.59;2026;3;PREFEITURA DO MUNICÖPIO DE SÇO PAULO;1 - RECEITAS CORRENTES;3 - RECEITA PATRIMONIAL;2 - VALORES MOBILIµRIOS;1 - JUROS E CORREåES MONETµRIAS;05 - JUROS DE TÖTULOS DE RENDA;0 - JUROS DE TÖTULOS DE RENDA;1 - Principal;01 - FUNDOS DE INVESTIMENTOS E APLICAåES EM COTAS - RENDA FIXA;09 - TESOURO MUNICIPAL - RECURSOS VINCULADOS;032 - SECRETARIA MUNICIPAL DE URBANISMO E LICENCIAMENTO;014 - FUNDO ESPECIAL OPERAÇO URBANA µGUA BRANCA - FEAB - OUTORGA - HIS;11 - Integral;01 - Total;000 - Total;36000.00;4960.59
2026;2026 | 3 | PREFEITURA DO MUNICOPIO DE SCO PAULO | 1 - RECEITAS CORRENTES | 3 - RECEITA PATRIMONIAL | 3 - DELEGACO DE SERVIOS PEBLICOS MEDIANTE CONCESSCO PERMISSCO AUTORIZACO OU LICENA | 9 - DEMAIS DELEGAAES DE SERVIOS PEBLICOS | 99 - OUTRAS DELEGAAES DE SERVIOS PEBLICOS | 0 - OUTRAS DELEGAAES DE SERVIOS PEBLICOS | 1 - PRINCIPAL | 01 - OUTORGAS PROVENIENTES DE CONCESSAES - FMD | 00 - OUTORGAS PROVENIENTES DE CONCESSAES - FMD | 000 - OUTORGAS PROVENIENTES DE CONCESSAES - FMD | 000 - OUTORGAS PROVENIENTES DE CONCESSAES - FMD | 11 - INTEGRAL | 01 - TOTAL | 000 - TOTAL | 101583060.00 | 12987349.21;2026;3;PREFEITURA DO MUNICÖPIO DE SÇO PAULO;1 - RECEITAS CORRENTES;3 - RECEITA PATRIMONIAL;3 - DELEGAÇO DE SERVIOS PéBLICOS MEDIANTE CONCESSÇO PERMISSÇO AUTORIZAÇO OU LICENA;9 - DEMAIS DELEGAåES DE SERVIOS PéBLICOS;99 - OUTRAS DELEGAåES DE SERVIOS PéBLICOS;0 - OUTRAS DELEGAåES DE SERVIOS PéBLICOS;1 - Principal;01 - OUTORGAS PROVENIENTES DE CONCESSåES - FMD;00 - OUTORGAS PROVENIENTES DE CONCESSåES - FMD;000 - OUTORGAS PROVENIENTES DE CONCESSåES - FMD;000 - OUTORGAS PROVENIENTES DE CONCESSåES - FMD;11 - Integral;01 - Total;000 - Total;101583060.00;12987349.21
2026;2026 | 3 | PREFEITURA DO MUNICOPIO DE SCO PAULO | 2 - RECEITAS DE CAPITAL | 9 - OUTRAS RECEITAS DE CAPITAL | 9 - DEMAIS RECEITAS DE CAPITAL | 9 - DEMAIS RECEITAS DE CAPITAL | 99 - OUTRAS RECEITAS DE CAPITAL | 0 - OUTRAS RECEITAS DE CAPITAL | 1 - PRINCIPAL | 01 - DEMAIS RECEITAS DE CAPITAL - PRINCIPAL | 09 - OUTORGA ONEROSA COTA SOLIDARIEDADE - FUNDURB | 000 - OUTORGA ONEROSA COTA SOLIDARIEDADE - FUNDURB | 000 - OUTORGA ONEROSA COTA SOLIDARIEDADE - FUNDURB | 11 - INTEGRAL | 01 - TOTAL | 000 - TOTAL | 46273812.00 | 16290936.95;2026;3;PREFEITURA DO MUNICÖPIO DE SÇO PAULO;2 - RECEITAS DE CAPITAL;9 - OUTRAS RECEITAS DE CAPITAL;9 - DEMAIS RECEITAS DE CAPITAL;9 - DEMAIS RECEITAS DE CAPITAL;99 - OUTRAS RECEITAS DE CAPITAL;0 - OUTRAS RECEITAS DE CAPITAL;1 - Principal;01 - DEMAIS RECEITAS DE CAPITAL - PRINCIPAL;09 - OUTORGA ONEROSA COTA SOLIDARIEDADE - FUNDURB;000 - OUTORGA ONEROSA COTA SOLIDARIEDADE - FUNDURB;000 - OUTORGA ONEROSA COTA SOLIDARIEDADE - FUNDURB;11 - Integral;01 - Total;000 - Total;46273812.00;16290936.95
2026;2026 | 3 | PREFEITURA DO MUNICOPIO DE SCO PAULO | 2 - RECEITAS DE CAPITAL | 9 - OUTRAS RECEITAS DE CAPITAL | 9 - DEMAIS RECEITAS DE CAPITAL | 9 - DEMAIS RECEITAS DE CAPITAL | 99 - OUTRAS RECEITAS DE CAPITAL | 0 - OUTRAS RECEITAS DE CAPITAL | 1 - PRINCIPAL | 01 - DEMAIS RECEITAS DE CAPITAL - PRINCIPAL | 11 - OUTORGA ONEROSA - PLANO DIRETOR - DIREITO DE CONSTRUIR - FUNDURB | 000 - OUTORGA ONEROSA - PLANO DIRETOR - DIREITO DE CONSTRUIR - FUNDURB | 000 - OUTORGA ONEROSA - PLANO DIRETOR - DIREITO DE CONSTRUIR - FUNDURB | 11 - INTEGRAL | 01 - TOTAL | 000 - TOTAL | 2009605119.00 | 104385003.90;2026;3;PREFEITURA DO MUNICÖPIO DE SÇO PAULO;2 - RECEITAS DE CAPITAL;9 - OUTRAS RECEITAS DE CAPITAL;9 - DEMAIS RECEITAS DE CAPITAL;9 - DEMAIS RECEITAS DE CAPITAL;99 - OUTRAS RECEITAS DE CAPITAL;0 - OUTRAS RECEITAS DE CAPITAL;1 - Principal;01 - DEMAIS RECEITAS DE CAPITAL - PRINCIPAL;11 - OUTORGA ONEROSA - PLANO DIRETOR - DIREITO DE CONSTRUIR - FUNDURB;000 - OUTORGA ONEROSA - PLANO DIRETOR - DIREITO DE CONSTRUIR - FUNDURB;000 - OUTORGA ONEROSA - PLANO DIRETOR - DIREITO DE CONSTRUIR - FUNDURB;11 - Integral;01 - Total;000 - Total;2009605119.00;104385003.90
2026;2026 | 3 | PREFEITURA DO MUNICOPIO DE SCO PAULO | 2 - RECEITAS DE CAPITAL | 9 - OUTRAS RECEITAS DE CAPITAL | 9 - DEMAIS RECEITAS DE CAPITAL | 9 - DEMAIS RECEITAS DE CAPITAL | 99 - OUTRAS RECEITAS DE CAPITAL | 0 - OUTRAS RECEITAS DE CAPITAL | 1 - PRINCIPAL | 01 - DEMAIS RECEITAS DE CAPITAL - PRINCIPAL | 64 - OUTORGA ONEROSA AIU SETOR CENTRAL - FUNDURB | 000 - OUTORGA ONEROSA AIU SETOR CENTRAL - FUNDURB | 000 - OUTORGA ONEROSA AIU SETOR CENTRAL - FUNDURB | 11 - INTEGRAL | 01 - TOTAL | 000 - TOTAL | 5000000.00 | 822331.21;2026;3;PREFEITURA DO MUNICÖPIO DE SÇO PAULO;2 - RECEITAS DE CAPITAL;9 - OUTRAS RECEITAS DE CAPITAL;9 - DEMAIS RECEITAS DE CAPITAL;9 - DEMAIS RECEITAS DE CAPITAL;99 - OUTRAS RECEITAS DE CAPITAL;0 - OUTRAS RECEITAS DE CAPITAL;1 - Principal;01 - DEMAIS RECEITAS DE CAPITAL - PRINCIPAL;64 - OUTORGA ONEROSA AIU SETOR CENTRAL - FUNDURB;000 - OUTORGA ONEROSA AIU SETOR CENTRAL - FUNDURB;000 - OUTORGA ONEROSA AIU SETOR CENTRAL - FUNDURB;11 - Integral;01 - Total;000 - Total;5000000.00;822331.21
2026;2026 | 3 | PREFEITURA DO MUNICOPIO DE SCO PAULO | 7 - RECEITAS CORRENTES INTRAORAMENTRIAS | 3 - RECEITA PATRIMONIAL INTRAORAMENTRIA | 1 - EXPLORACO DO PATRIMANIO IMOBILIRIO DO ESTADO | 1 - EXPLORACO DO PATRIMANIO IMOBILIRIO DO ESTADO | 02 - CONCESSCO PERMISSCO AUTORIZACO OU CESSCO DO DIREITO DE USO DE BENS IMAVEIS PEBLICOS | 1 - CONCESSCO PERMISSCO AUTORIZACO OU CESSCO DO DIREITO DE USO DE BENS IMAVEIS PEBLICOS - GERAL | 1 - PRINCIPAL | 01 - OUTORGA DE POSSE DIRETA - PMSP | 00 - OUTORGA DE POSSE DIRETA - PMSP | 000 - OUTORGA DE POSSE DIRETA - PMSP | 000 - OUTORGA DE POSSE DIRETA - PMSP | 11 - INTEGRAL | 01 - TOTAL | 000 - TOTAL | .00 | 39148.61;2026;3;PREFEITURA DO MUNICÖPIO DE SÇO PAULO;7 - RECEITAS CORRENTES INTRAORAMENTµRIAS;3 - RECEITA PATRIMONIAL INTRAORAMENTµRIA;1 - EXPLORAÇO DO PATRIMâNIO IMOBILIµRIO DO ESTADO;1 - EXPLORAÇO DO PATRIMâNIO IMOBILIµRIO DO ESTADO;02 - CONCESSÇO PERMISSÇO AUTORIZAÇO OU CESSÇO DO DIREITO DE USO DE BENS IMàVEIS PéBLICOS;1 - CONCESSÇO PERMISSÇO AUTORIZAÇO OU CESSÇO DO DIREITO DE USO DE BENS IMàVEIS PéBLICOS - GERAL;1 - Principal;01 - OUTORGA DE POSSE DIRETA - PMSP;00 - OUTORGA DE POSSE DIRETA - PMSP;000 - OUTORGA DE POSSE DIRETA - PMSP;000 - OUTORGA DE POSSE DIRETA - PMSP;11 - Integral;01 - Total;000 - Total;.00;39148.61
2026;2026 | 4 | AGONCIA REG. DE SERV. PEBLICOS DE SCO PAULO | 1 - RECEITAS CORRENTES | 1 - IMPOSTOS TAXAS E CONTRIBUIAES DE MELHORIA | 2 - TAXAS | 1 - TAXAS PELO EXERCOCIO DO PODER DE POLOCIA | 01 - TAXAS DE INSPECO CONTROLE E FISCALIZACO | 0 - TAXAS DE INSPECO CONTROLE E FISCALIZACO | 1 - PRINCIPAL | 13 - TAXAS - EMISSCO DE ALVARS - SERVIOS FUNERRIOS E CEMITERIAIS | 00 - TAXAS - EMISSCO DE ALVARS - SERVIOS FUNERRIOS E CEMITERIAIS | 000 - TAXAS - EMISSCO DE ALVARS - SERVIOS FUNERRIOS E CEMITERIAIS | 000 - TAXAS - EMISSCO DE ALVARS - SERVIOS FUNERRIOS E CEMITERIAIS | 11 - INTEGRAL | 01 - TOTAL | 000 - TOTAL | .00 | 2188.61;2026;4;AGÒNCIA REG. DE SERV. PéBLICOS DE SÇO PAULO;1 - RECEITAS CORRENTES;1 - IMPOSTOS TAXAS E CONTRIBUIåES DE MELHORIA;2 - TAXAS;1 - TAXAS PELO EXERCÖCIO DO PODER DE POLÖCIA;01 - TAXAS DE INSPEÇO CONTROLE E FISCALIZAÇO;0 - TAXAS DE INSPEÇO CONTROLE E FISCALIZAÇO;1 - Principal;13 - TAXAS - EMISSÇO DE ALVARµS - SERVIOS FUNERµRIOS E CEMITERIAIS;00 - TAXAS - EMISSÇO DE ALVARµS - SERVIOS FUNERµRIOS E CEMITERIAIS;000 - TAXAS - EMISSÇO DE ALVARµS - SERVIOS FUNERµRIOS E CEMITERIAIS;000 - TAXAS - EMISSÇO DE ALVARµS - SERVIOS FUNERµRIOS E CEMITERIAIS;11 - Integral;01 - Total;000 - Total;.00;2188.61
2026;2026 | 4 | AGONCIA REG. DE SERV. PEBLICOS DE SCO PAULO | 1 - RECEITAS CORRENTES | 9 - OUTRAS RECEITAS CORRENTES | 1 - MULTAS ADMINISTRATIVAS CONTRATUAIS E JUDICIAIS | 1 - MULTAS ADMINISTRATIVAS CONTRATUAIS E JUDICIAIS | 01 - MULTAS PREVISTAS EM LEGISLACO ESPECOFICA | 0 - MULTAS PREVISTAS EM LEGISLACO ESPECOFICA | 1 - PRINCIPAL | 02 - DEMAIS MULTAS PREVISTAS EM LEGISLACO ESPECOFICA | 16 - MULTAS DE POSTURAS MUNICIPAIS - SP REGULA | 000 - MULTAS DE POSTURAS MUNICIPAIS - SP REGULA | 000 - MULTAS DE POSTURAS MUNICIPAIS - SP REGULA | 11 - INTEGRAL | 01 - TOTAL | 000 - TOTAL | 4050779.00 | 88487.79;2026;4;AGÒNCIA REG. DE SERV. PéBLICOS DE SÇO PAULO;1 - RECEITAS CORRENTES;9 - OUTRAS RECEITAS CORRENTES;1 - MULTAS ADMINISTRATIVAS CONTRATUAIS E JUDICIAIS;1 - MULTAS ADMINISTRATIVAS CONTRATUAIS E JUDICIAIS;01 - MULTAS PREVISTAS EM LEGISLAÇO ESPECÖFICA;0 - MULTAS PREVISTAS EM LEGISLAÇO ESPECÖFICA;1 - Principal;02 - DEMAIS MULTAS PREVISTAS EM LEGISLAÇO ESPECÖFICA;16 - MULTAS DE POSTURAS MUNICIPAIS - SP REGULA;000 - MULTAS DE POSTURAS MUNICIPAIS - SP REGULA;000 - MULTAS DE POSTURAS MUNICIPAIS - SP REGULA;11 - Integral;01 - Total;000 - Total;4050779.00;88487.79
2026;2026 | 4 | AGONCIA REG. DE SERV. PEBLICOS DE SCO PAULO | 1 - RECEITAS CORRENTES | 9 - OUTRAS RECEITAS CORRENTES | 1 - MULTAS ADMINISTRATIVAS CONTRATUAIS E JUDICIAIS | 1 - MULTAS ADMINISTRATIVAS CONTRATUAIS E JUDICIAIS | 01 - MULTAS PREVISTAS EM LEGISLACO ESPECOFICA | 0 - MULTAS PREVISTAS EM LEGISLACO ESPECOFICA | 2 - MULTA | 02 - DEMAIS MULTAS PREVISTAS EM LEGISLACO ESPECOFICA - MULTAS E JUROS | 16 - MULTAS DE POSTURAS MUNICIPAIS - SP REGULA - MULTAS E JUROS | 000 - MULTAS DE POSTURAS MUNICIPAIS - SP REGULA - MULTAS E JUROS | 000 - MULTAS DE POSTURAS MUNICIPAIS - SP REGULA - MULTAS E JUROS | 11 - INTEGRAL | 01 - TOTAL | 000 - TOTAL | .00 | 2047.64;2026;4;AGÒNCIA REG. DE SERV. PéBLICOS DE SÇO PAULO;1 - RECEITAS CORRENTES;9 - OUTRAS RECEITAS CORRENTES;1 - MULTAS ADMINISTRATIVAS CONTRATUAIS E JUDICIAIS;1 - MULTAS ADMINISTRATIVAS CONTRATUAIS E JUDICIAIS;01 - MULTAS PREVISTAS EM LEGISLAÇO ESPECÖFICA;0 - MULTAS PREVISTAS EM LEGISLAÇO ESPECÖFICA;2 - Multa;02 - DEMAIS MULTAS PREVISTAS EM LEGISLAÇO ESPECÖFICA - MULTAS E JUROS;16 - MULTAS DE POSTURAS MUNICIPAIS - SP REGULA - MULTAS E JUROS;000 - MULTAS DE POSTURAS MUNICIPAIS - SP REGULA - MULTAS E JUROS;000 - MULTAS DE POSTURAS MUNICIPAIS - SP REGULA - MULTAS E JUROS;11 - Integral;01 - Total;000 - Total;.00;2047.64
2026;2026 | 4 | AGONCIA REG. DE SERV. PEBLICOS DE SCO PAULO | 1 - RECEITAS CORRENTES | 9 - OUTRAS RECEITAS CORRENTES | 1 - MULTAS ADMINISTRATIVAS CONTRATUAIS E JUDICIAIS | 1 - MULTAS ADMINISTRATIVAS CONTRATUAIS E JUDICIAIS | 09 - MULTAS E JUROS PREVISTOS EM CONTRATOS | 0 - MULTAS E JUROS PREVISTOS EM CONTRATOS | 1 - PRINCIPAL | 11 - MULTAS - CONTRATOS DA ADMINISTRACO INDIRETA - SP-REGULA - SERVIOS FUNERRIOS E CEMITERIAIS | 00 - MULTAS - CONTRATOS DA ADMINISTRACO INDIRETA - SP-REGULA - SERVIOS FUNERRIOS E CEMITERIAIS | 000 - MULTAS - CONTRATOS DA ADMINISTRACO INDIRETA - SP-REGULA - SERVIOS FUNERRIOS E CEMITERIAIS | 000 - MULTAS - CONTRATOS DA ADMINISTRACO INDIRETA - SP-REGULA - SERVIOS FUNERRIOS E CEMITERIAIS | 11 - INTEGRAL | 01 - TOTAL | 000 - TOTAL | .00 | 2241.64;2026;4;AGÒNCIA REG. DE SERV. PéBLICOS DE SÇO PAULO;1 - RECEITAS CORRENTES;9 - OUTRAS RECEITAS CORRENTES;1 - MULTAS ADMINISTRATIVAS CONTRATUAIS E JUDICIAIS;1 - MULTAS ADMINISTRATIVAS CONTRATUAIS E JUDICIAIS;09 - MULTAS E JUROS PREVISTOS EM CONTRATOS;0 - MULTAS E JUROS PREVISTOS EM CONTRATOS;1 - Principal;11 - MULTAS - CONTRATOS DA ADMINISTRAÇO INDIRETA - SP-REGULA - SERVIOS FUNERµRIOS E CEMITERIAIS;00 - MULTAS - CONTRATOS DA ADMINISTRAÇO INDIRETA - SP-REGULA - SERVIOS FUNERµRIOS E CEMITERIAIS;000 - MULTAS - CONTRATOS DA ADMINISTRAÇO INDIRETA - SP-REGULA - SERVIOS FUNERµRIOS E CEMITERIAIS;000 - MULTAS - CONTRATOS DA ADMINISTRAÇO INDIRETA - SP-REGULA - SERVIOS FUNERµRIOS E CEMITERIAIS;11 - Integral;01 - Total;000 - Total;.00;2241.64
2026;2026 | 4 | FUNDO MUNICIPAL DE HABITAO - COHAB | 1 - RECEITAS CORRENTES | 3 - RECEITA PATRIMONIAL | 2 - VALORES MOBILIRIOS | 1 - JUROS E CORREAES MONETRIAS | 05 - JUROS DE TOTULOS DE RENDA | 0 - JUROS DE TOTULOS DE RENDA | 1 - PRINCIPAL | 01 - FUNDOS DE INVESTIMENTOS E APLICAAES EM COTAS - RENDA FIXA | 09 - TESOURO MUNICIPAL - RECURSOS VINCULADOS | 023 - FUNDO MUNICIPAL DE HABITACO - COHAB | 001 - OUTORGA ONEROSA LEI 13.558/2003 ALTERADA PELA LEI 13.876/2004 | 11 - INTEGRAL | 01 - TOTAL | 000 - TOTAL | 1200.00 | .00;2026;4;Fundo Municipal de HabitaÆo - COHAB;1 - RECEITAS CORRENTES;3 - RECEITA PATRIMONIAL;2 - VALORES MOBILIµRIOS;1 - JUROS E CORREåES MONETµRIAS;05 - JUROS DE TÖTULOS DE RENDA;0 - JUROS DE TÖTULOS DE RENDA;1 - Principal;01 - FUNDOS DE INVESTIMENTOS E APLICAåES EM COTAS - RENDA FIXA;09 - TESOURO MUNICIPAL - RECURSOS VINCULADOS;023 - FUNDO MUNICIPAL DE HABITAÇO - COHAB;001 - OUTORGA ONEROSA LEI 13.558/2003 ALTERADA PELA LEI 13.876/2004;11 - Integral;01 - Total;000 - Total;1200.00;.00
